id,createTime,authorId,text,video.urls,shareCount,playCount,commentCount
7389739023041891591,2024-07-10,6901869397783872514,We’ve officially hacked Rome #twobrokechicks #romethingstodo #rome #eurosummer #europetips #travelhacks #traveltips ,"['https://v77.tiktokcdn-eu.com/8fdadd8fc9e085bae814f3e4350b0c7f/674541c0/video/tos/alisg/tos-alisg-pve-0037c001/ocmuE7oI4CRsWSBSAOwiSRJ6IvoGz1iA9Qf8NA/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3364&bt=1682&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=Zjg5ZWlkZjtlNDNoaDhkNkBpamxzaXY5cm9zdDMzODczNEAxMGMyLV9fNi4xNDViMzBeYSNxMTVfMmRrczNgLS1kMS1zcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00090000', 'https://v16m.tiktokcdn-eu.com/a5e3f36aa9fbc888dc6f76ae51a71a88/674541c0/video/tos/alisg/tos-alisg-pve-0037c001/ocmuE7oI4CRsWSBSAOwiSRJ6IvoGz1iA9Qf8NA/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3364&bt=1682&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=Zjg5ZWlkZjtlNDNoaDhkNkBpamxzaXY5cm9zdDMzODczNEAxMGMyLV9fNi4xNDViMzBeYSNxMTVfMmRrczNgLS1kMS1zcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00090000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=a33a65ee8e70411b98bcba0f5bf6354c&is_play_url=1&item_id=7389739023041891591&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjliZDI0NzMwNjk5NTVkZTQ3NjEzMzZkZTg4ODA1MjZl&source=CHALLENGE_AWEME&vidc=sg1&video_id=v10044g50000cq6pvlnog65sbf8p4itg']",12919,1153347,153
7361598276719627525,2024-04-25,7096895836357379078,🇮🇹| #italy #rome #fyp ,"['https://v77.tiktokcdn-eu.com/c169e82b6f59052ab2f3160d5de9bdee/67454187/video/tos/useast2a/tos-useast2a-ve-0068c003/oMfWNpYEaqIKKDrmAUQERpLFjfcspqEJBDqBQ7/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3340&bt=1670&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=Ojc5Zmc1aDszOzhpNGhkNEBpM2R1NXk5cmR0cjMzNzczM0A2XmNhYGFfNi4xXzRiMy0uYSNpam5eMmRrYGhgLS1kMTZzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/32bcf7937c02c4285b6bbdb3e8751faa/67454187/video/tos/useast2a/tos-useast2a-ve-0068c003/oMfWNpYEaqIKKDrmAUQERpLFjfcspqEJBDqBQ7/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3340&bt=1670&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=Ojc5Zmc1aDszOzhpNGhkNEBpM2R1NXk5cmR0cjMzNzczM0A2XmNhYGFfNi4xXzRiMy0uYSNpam5eMmRrYGhgLS1kMTZzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=110a6ee17fb5481098bed2cddcf6a497&is_play_url=1&item_id=7361598276719627525&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmQ4MzYyNmI4NTYzMjJkMmNlMDY1NmEyZGQ5ZjNjY2Vk&source=CHALLENGE_AWEME&vidc=maliva&video_id=v09044g40000cokqcanog65va2qrmal0']",24321,2980625,554
7379659891151047968,2024-06-12,6993424758629123077,La capitale d'Italia 🇮🇹 #roma #rome #italy #italia #romacittaeterna #coliseoromano #coloseum #romacapitale #100roma #tramonto #tramontobellissimo ,"['https://v77.tiktokcdn-eu.com/3ad3c35a23814f7564642bf1e70a0ef9/67454193/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o8iEDaPPYEAd3F6gRs0EpfQNbQEecBDRmIPRpF/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3370&bt=1685&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=aWk3OjpnOjtlaDdnPGhnNkBpanF3O3g5cjZ3czMzZjczM0BgNDQ1YWFhXjExL2MzY2AvYSNhMC5iMmRzL2hgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/2741af9516ca5d7803ef893e86944f1a/67454193/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o8iEDaPPYEAd3F6gRs0EpfQNbQEecBDRmIPRpF/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3370&bt=1685&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=aWk3OjpnOjtlaDdnPGhnNkBpanF3O3g5cjZ3czMzZjczM0BgNDQ1YWFhXjExL2MzY2AvYSNhMC5iMmRzL2hgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=23cdfe69fd244e4ba8d7ddd787747fcf&is_play_url=1&item_id=7379659891151047968&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjY2ZTgzYzQ3ZGQyMGE0YzJlYzk5NGVkMTg4YjU1ODU4&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cpkt23vog65ue81t3ndg']",40222,8426756,6608
7398752708057926943,2024-08-03,7310468462529512490,i ❤️ rome #rome #romeitaly #rometravel #italy #janeausten #italytravel #fyp ,"['https://v77.tiktokcdn-eu.com/31617fc2fb4630068e9941ad83eb9157/67454187/video/tos/maliva/tos-maliva-ve-0068c799-us/oUH6gexKGIeNLR8IztIp0yQnWCqIiyfAz6jnwA/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3982&bt=1991&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=Nzc5MzY2ZTw0ODlmNzo8OUBpanJ2O3Y5cjl0dDMzaTczNEAxLzVeMDIvNTExYDJgYC8zYSNwc2lwMmRjYGpgLS1kMTJzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/4c8b743da7fd24693d196b524c2eca7e/67454187/video/tos/maliva/tos-maliva-ve-0068c799-us/oUH6gexKGIeNLR8IztIp0yQnWCqIiyfAz6jnwA/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3982&bt=1991&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=Nzc5MzY2ZTw0ODlmNzo8OUBpanJ2O3Y5cjl0dDMzaTczNEAxLzVeMDIvNTExYDJgYC8zYSNwc2lwMmRjYGpgLS1kMTJzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=6629c7c45cc64541892b5333a0862444&is_play_url=1&item_id=7398752708057926943&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjc2NDdjZjQyZGYxMWQ3YjUyYzhmOGIzNDIxMjVkNGNk&source=CHALLENGE_AWEME&vidc=useast8&video_id=v15044gf0000cqmqc6fog65ss8lsvosg']",13412,1312611,317
7435261141170785569,2024-11-09,15534388,#rome #romeitaly #trevifountain ,"['https://v77.tiktokcdn-eu.com/030a564f743d654d7125babd5b83aaa9/6745418f/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oIrsIYF3jIPgQIjvDQDAEqLmR6nQWBMEH1EefP/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=5278&bt=2639&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=Zzg5OmU7ZGY3NGU1NmVoNkBpMzt0a205cjtvdjMzZjczM0AzMWJfLTNgNmExMmEwYDJhYSNgbDBiMmQ0aWtgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/91e92bf2611931d40df098b918d182cb/6745418f/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oIrsIYF3jIPgQIjvDQDAEqLmR6nQWBMEH1EefP/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=5278&bt=2639&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=Zzg5OmU7ZGY3NGU1NmVoNkBpMzt0a205cjtvdjMzZjczM0AzMWJfLTNgNmExMmEwYDJhYSNgbDBiMmQ0aWtgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=d35ecb33d25b41d49cca680bb7e6456d&is_play_url=1&item_id=7435261141170785569&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmEyNGY1OGU1Yjc0OTVlMWIwOWYwZTRmMzI4NjgyM2Ux&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000csnll87og65jeh3qo8c0']",10269,1850096,446
7375232326055267617,2024-05-31,7130549793492272134,summer in italy >> 🇮🇹🇮🇹 #rome #italy #italytravel #eurosummer ,"['https://v77.tiktokcdn-eu.com/8aa239e83c935557227916d051726af1/67454182/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/ogFIQE2gRVbQmALf0NEWKhZpPmVDEBFIPNCDfz/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4146&bt=2073&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=OmZmPDNkaGRlOTQ3Ojg3ZkBpM21xPHU5cmw0czMzZjczM0A2M2ExX2FjNjYxLV8wNWBiYSMuZ3EwMmQ0XmFgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/03fd215a056c23de3e475903e820cc88/67454182/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/ogFIQE2gRVbQmALf0NEWKhZpPmVDEBFIPNCDfz/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4146&bt=2073&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=OmZmPDNkaGRlOTQ3Ojg3ZkBpM21xPHU5cmw0czMzZjczM0A2M2ExX2FjNjYxLV8wNWBiYSMuZ3EwMmQ0XmFgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=ecc48537b401469b9afedab049dc6c97&is_play_url=1&item_id=7375232326055267617&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmYxOTZiYWI2YmQ3MDRiMzQwNmE4ZWFkZGY4ZDJjZTIx&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cpd1ai7og65r39tnjj10']",7046,695617,182
7373365226063826209,2024-05-26,7050960460707578886,Sunset in Rome🌅🇮🇹😍 #fy #fyp #fypage #rome #romeitaly🇮🇹 #romeitaly #romeitalytravel #sunset #sunsetlover #romeitalia🇮🇹 ,"['https://v77.tiktokcdn-eu.com/9414c7d66c0600a13f779d2e67f63396/6745418c/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/osfLTA873PQuXEEmBUFfDBQCHd2KPFIBRDD5El/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2530&bt=1265&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=ZjhmZzhoNDM8OTw2aGVoN0Bpajp5aXY5cnNxczMzZjczM0BhNl5gMTM1Ni4xMi8tYGNiYSMvbG5kMmRjNDZgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/353d77a928aa0fb08697ab232aba81e7/6745418c/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/osfLTA873PQuXEEmBUFfDBQCHd2KPFIBRDD5El/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2530&bt=1265&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=ZjhmZzhoNDM8OTw2aGVoN0Bpajp5aXY5cnNxczMzZjczM0BhNl5gMTM1Ni4xMi8tYGNiYSMvbG5kMmRjNDZgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=e4fecb0e2359461990816e45cdac95dc&is_play_url=1&item_id=7373365226063826209&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmIxMGUzZjEwZmE0ZjRmNThjOTcwOTlhNzYxYzkzNjhk&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cp9n7pfog65sgfqvo72g']",11150,722255,169
7349672610927529249,2024-03-24,6801498920364377093,Rome 🫶🏼🇮🇹 #rome #romeitaly #italytravel #eurosummer #fyp ,"['https://v77.tiktokcdn-eu.com/2ac55e96a4896d1a9c0a44d02e553ff1/67454181/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o4Z7g84DTGAFSpJ1aoLvNGXAfRgAqEUfRSe6fI/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4302&bt=2151&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=OjNnM2lkNWVlaGg3ZTU8N0BpM2RsaHU5cnRucTMzZjczM0BjLWIwNTQwNTExNV41NGJfYSNrZGZsMmRjYnNgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/36afe0f29fc2ed846386fe131e7e151e/67454181/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o4Z7g84DTGAFSpJ1aoLvNGXAfRgAqEUfRSe6fI/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4302&bt=2151&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=OjNnM2lkNWVlaGg3ZTU8N0BpM2RsaHU5cnRucTMzZjczM0BjLWIwNTQwNTExNV41NGJfYSNrZGZsMmRjYnNgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=b4e9728ba48e4e4b8b327a8f30ed00f7&is_play_url=1&item_id=7349672610927529249&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjZiNWFkODczOTE4OTg0ZTRhODEzZGMxNmY5NTYwYjAz&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cnvkeqfog65roeiigan0']",162350,9311144,7110
7410868793632771334,2024-09-04,6806842005659010054,Rome 🤍💌 #rome #romeitaly #rometravel #italy #italytravel #traveltiktok ,"['https://v77.tiktokcdn-eu.com/2a5b42a9f5f58724d277902c748a00a2/67454182/video/tos/useast2a/tos-useast2a-pve-0068/osqg0jzEYglBPA6soCkgFfiliCAI3Qb9XRaiCI/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4430&bt=2215&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=OTY0ZzczNmdlOTdoZDc5aEBpajg8O3c5cjRldTMzNzczM0BgY2IyNjQzXjIxMTEyYzAyYSM1aTRlMmRjMGBgLS1kMTZzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/2d9cb2337fdac1ced645c52eb10e8cb4/67454182/video/tos/useast2a/tos-useast2a-pve-0068/osqg0jzEYglBPA6soCkgFfiliCAI3Qb9XRaiCI/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4430&bt=2215&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=OTY0ZzczNmdlOTdoZDc5aEBpajg8O3c5cjRldTMzNzczM0BgY2IyNjQzXjIxMTEyYzAyYSM1aTRlMmRjMGBgLS1kMTZzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=5e36f45a4e44465bad6370945de1f3c6&is_play_url=1&item_id=7410868793632771334&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjgxZDQ5Njg5MjViNmYwZWY1YTNiNDM0ODRmMWY3MDll&source=CHALLENGE_AWEME&vidc=maliva&video_id=v09044g40000crcb31fog65th879l58g']",3322,387434,131
7401950616022568225,2024-08-11,6806407692538659845,Trilussa square at night ✨ #trastevere #rome #roma #italy #italie #romenightlife #visitrome #trip #fyp #romeatnight #livemusic #whattodoinrome ,"['https://v77.tiktokcdn-eu.com/57bef25cb0c12957219e134d3bbf4284/6745417f/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oEEjWeNAgr6eMxC5MGIFicX6qCQEfg8eQAIGqv/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4796&bt=2398&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=ZDo8NDc5ZjxmOjMzZDxpM0BpMzV2b3k5cnBqdDMzZjczM0AxMTAvMjIvXmAxXy5iL2FfYSMuX19rMmQ0MnBgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/647b3d3f13dd825060652067280f8fd6/6745417f/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oEEjWeNAgr6eMxC5MGIFicX6qCQEfg8eQAIGqv/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4796&bt=2398&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=ZDo8NDc5ZjxmOjMzZDxpM0BpMzV2b3k5cnBqdDMzZjczM0AxMTAvMjIvXmAxXy5iL2FfYSMuX19rMmQ0MnBgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=b0df29ea10b047cca92c56542139474a&is_play_url=1&item_id=7401950616022568225&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjFmN2ExZjgxYzFhYTI0YWYzY2U3NTZlNGJmOGUzZTJi&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cqsg5m7og65vnlbsb210']",21932,3338529,729
7430530232064412961,2024-10-27,24722567,Pov: visiti Roma nel perido sbagliato #giubileo2025 #rome #roma #giubileo #perte #cantieri #pov #carbonara ,"['https://v77.tiktokcdn-eu.com/c080d5467e5f7264d46fb1a391616448/67454187/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o4e9RnEDHI9EEFdWDAIwymuf513QqFQDgHPBqo/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2532&bt=1266&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=ZWg3PDY1aTs8ZWRnPDlmaEBpanNkeW05cmg7djMzZjczM0AxYTRfMy4wXi4xMzMuLmI0YSNeNGstMmRja2NgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/f0b788022c89fb17470c5c8c9f5d2287/67454187/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o4e9RnEDHI9EEFdWDAIwymuf513QqFQDgHPBqo/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2532&bt=1266&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=ZWg3PDY1aTs8ZWRnPDlmaEBpanNkeW05cmg7djMzZjczM0AxYTRfMy4wXi4xMzMuLmI0YSNeNGstMmRja2NgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=7eec16196d6a4b19a83f1263b974de4b&is_play_url=1&item_id=7430530232064412961&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjk1MTdlMTEwOWJlNGU3NTc5NzJjMzZmZTM3YTZhMzMx&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000csf8nefog65j0vna7pag']",15928,2079072,1013
7397000549079452960,2024-07-29,7231946113031406619,Total fail #viral#trend#rome#Summer,"['https://v77.tiktokcdn-eu.com/c67c1ad079a4e72aa37646133259fa5e/67454186/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/ogkz8gBUIiAZEuAUmQinIbCEh277fIDnzYNqo8/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4726&bt=2363&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=OjU4NTNpNTtmODo3NjdoOEBpM3ZpOXA5cmRwdDMzZjczM0AuXjE1LjE0XjYxYi0tY142YSNnNC1mMmRjbWdgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/ceeb620a0ea77bb2a1221fdd76adebd3/67454186/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/ogkz8gBUIiAZEuAUmQinIbCEh277fIDnzYNqo8/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4726&bt=2363&cs=0&ds=6&ft=XsFbEqT0mmjPD12QzVPJ3wUn83tuEeF~O5&mime_type=video_mp4&qs=0&rc=OjU4NTNpNTtmODo3NjdoOEBpM3ZpOXA5cmRwdDMzZjczM0AuXjE1LjE0XjYxYi0tY142YSNnNC1mMmRjbWdgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213310229A087CABF9AB37C254&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=95aef40304e7459ca8724f108245a217&is_play_url=1&item_id=7397000549079452960&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjUxMjkzMGMxYTE0NDFmODM0OWIzNmQ3YzU2ZDBiMTU4&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cqjmpafog65mi60f7sj0']",18544,6323259,1404
